ensembl,logFC,t,p.value,FDR,Result
ENSDARG00000052247,-0.1494399612866948,-0.9659397218208091,0.34262806626171793,0.617171430992502,-0
ENSDARG00000053864,0.06026739098363443,0.9659010267270285,0.34264707877955425,0.6171951301759665,0
ENSDARG00000056525,0.05698284716574076,0.9658560846754206,0.34266916158312266,0.617213937074249,0
ENSDARG00000075395,-0.13244060525114199,-0.9658294762002506,0.3426822364219867,0.6172217288225603,-0
ENSDARG00000008540,0.09426875268526169,0.9657791559791192,0.34270696362937847,0.6172288929908348,0
ENSDARG00000006849,-0.05932860681256624,-0.9656172027443661,0.342786555145976,0.6172997330537312,-0
ENSDARG00000071683,-0.057586635611616366,-0.965173025384404,0.3430049090514754,0.6174852353895947,-0
ENSDARG00000069262,0.20431405048449802,0.9650763603814139,0.3430524412008584,0.6175574209437472,0
ENSDARG00000068981,-0.06507079965496398,-0.9650626951072752,0.34305916105291046,0.617558642120706,-0
ENSDARG00000100835,0.1849136507972705,0.965054264924601,0.3430633066108578,0.617558642120706,0
ENSDARG00000024229,-0.0783463827955293,-0.9650243739472342,0.343078005826819,0.6175719246194846,-0
ENSDARG00000020469,0.049783011716931114,0.9649787351752848,0.34310045001343314,0.617574322549782,0
ENSDARG00000077726,-0.13516508966805407,-0.9649604219868805,0.34310945633228385,0.6175780976728737,-0
ENSDARG00000044062,0.05117185902899557,0.9649160234419148,0.3431312919390809,0.6175995573588478,0
ENSDARG00000019596,-0.034825285910058845,-0.9648409454979886,0.34316821808600917,0.6176328374068368,-0
ENSDARG00000013500,-0.04860848846346855,-0.9645504065185944,0.34331114131380525,0.6177814137111143,-0
ENSDARG00000067567,-0.10269850596411345,-0.9645229284229142,0.34332466053952304,0.6177952358116823,-0
ENSDARG00000078624,0.04487341604429673,0.9644318588372053,0.3433694693524806,0.6178383453659013,0
ENSDARG00000060926,-0.10048457948668332,-0.9643205658032313,0.34342423403132594,0.6178749712942392,-0
ENSDARG00000097937,0.3747580525263636,0.9642982871744727,0.34343519752727336,0.6178749712942392,0
ENSDARG00000033889,0.07699780139006851,0.9641675594463492,0.3434995344723948,0.6179260310059033,0
ENSDARG00000003989,0.12584351073167266,0.9640616241938317,0.3435516758981316,0.6179579321925599,0
ENSDARG00000010018,0.057650876545239704,0.9635987618191176,0.3437795597959209,0.6181809503946195,0
ENSDARG00000006477,0.04474230697623671,0.9632824527443479,0.3439353488247444,0.61826209373274,0
ENSDARG00000035631,-0.08199705893776255,-0.9631688478363415,0.34399131330508037,0.6183009266666137,-0
ENSDARG00000012177,-0.20113813526469393,-0.9631168627590969,0.3440169244384512,0.618315453877164,-0
ENSDARG00000089193,0.27783048712901515,0.9630255699799892,0.34406190414048743,0.6183391163939678,0
ENSDARG00000021233,-0.101047221782129,-0.9629917413422467,0.3440785724243913,0.6183474885766872,-0
ENSDARG00000099527,0.10921879626129716,0.9629160612848231,0.3441158640049866,0.618383000819116,0
ENSDARG00000059298,-0.07985558518773672,-0.9625654369070289,0.34428867079779535,0.6185674873498808,-0
ENSDARG00000013935,0.23003887956410507,0.9624890659183156,0.34432631833796457,0.6186141211880867,0
ENSDARG00000039263,0.0901181389178447,0.96242707252298,0.344356880396968,0.6186375200089628,0
ENSDARG00000002172,0.0861169266470112,0.9621395245647643,0.34449866227135173,0.6187665924083376,0
ENSDARG00000101367,0.3361590827293911,0.962139055029685,0.3444988938181647,0.6187665924083376,0
ENSDARG00000021257,0.04378711522951573,0.962106057320389,0.34451516659117365,0.6187827741487348,0
ENSDARG00000074381,-0.04567330490088928,-0.9620892917334014,0.34452343471480196,0.6187844143381553,-0
ENSDARG00000030335,-0.0942417334580643,-0.9619596562253742,0.34458737032850806,0.6188257255354747,-0
ENSDARG00000079702,-0.05932146245439629,-0.9617922959005996,0.3446699234648698,0.6189004571445447,-0
ENSDARG00000074498,-0.03848983626393654,-0.9617813280618231,0.34467533399064887,0.6189049215396751,-0
ENSDARG00000022187,0.048688622173631124,0.9615706986933299,0.344779250306276,0.6190232410232565,0
ENSDARG00000098147,-0.08267545164596113,-0.9614264562137749,0.34485042609574446,0.6190685939890982,-0
ENSDARG00000076462,0.07053275447018237,0.9614240032199917,0.3448516365998612,0.6190685939890982,0
ENSDARG00000105437,0.3905787968414084,0.9614068801582377,0.3448600865733056,0.6190685939890982,0
ENSDARG00000042277,0.054498011483358866,0.9613127890072973,0.3449065216302307,0.6191058882119598,0
ENSDARG00000104676,0.09873799259983596,0.9611882927878698,0.34496796840853794,0.6191699946544071,0
ENSDARG00000088116,0.2789984417742961,0.961185731634254,0.344969232577648,0.6191699946544071,0
ENSDARG00000070161,0.07878884693976662,0.9611722598565349,0.34497588221269126,0.6191714279719369,0
ENSDARG00000095157,-0.17164582415438012,-0.9610273203253854,0.3450474294560959,0.6192504717843571,-0
ENSDARG00000014763,-0.026388680907107442,-0.9608810008595059,0.3451196680207186,0.6193139537444736,-0
ENSDARG00000103364,-0.03573216702196813,-0.9607553269438696,0.3451817219170038,0.6193990500178247,-0
ENSDARG00000101807,0.23730554584196328,0.9606589913256911,0.34522929455580365,0.6194529030196055,0
ENSDARG00000077018,-0.08322599970038524,-0.9604016865684185,0.3453563789258941,0.6195601225801393,-0
ENSDARG00000039270,0.09551931786097834,0.9602320563541199,0.34544017753708767,0.6196447899034387,0
ENSDARG00000063596,-0.10131756288544969,-0.9600737801497642,0.34551837952627784,0.6196984162948675,-0
ENSDARG00000091368,-2.3095774521658843,-0.9598136642436426,0.345646924929393,0.6198624813943217,-0
ENSDARG00000091271,0.19160165373347204,0.9596164392049121,0.34574441205815865,0.6199495808157853,0
ENSDARG00000020345,-0.04570200682364778,-0.9596041841511836,0.3457504702667932,0.6199499370883816,-0
ENSDARG00000103682,-0.1898221289579758,-0.9594290200927252,0.34583706932470604,0.6200237084244816,-0
ENSDARG00000033768,0.06946751833428699,0.9593310231312414,0.3458855242413654,0.6200713587974338,0
ENSDARG00000097512,-0.09401881725675443,-0.9592951397106468,0.34590326805820015,0.6200786975166623,-0
ENSDARG00000075054,0.09379478749872572,0.9592652292168387,0.3459180588198224,0.6200894553966637,0
ENSDARG00000020642,-0.10159796549410682,-0.9592072965540466,0.3459467077754843,0.6201250541669244,-0
ENSDARG00000055317,0.08245063084607285,0.9591335357393533,0.34598318640536363,0.6201472982951867,0
ENSDARG00000020261,0.0382451965649242,0.9591288813969515,0.34598548831102727,0.6201472982951867,0
ENSDARG00000071150,0.04937739281732245,0.9588023801927079,0.34614699225850265,0.6203018477868573,0
ENSDARG00000099101,-0.19383739663769295,-0.9586817181711124,0.3462066906080896,0.6203718561544591,-0
ENSDARG00000086825,0.16857097988792225,0.9586490504756702,0.34622285436230715,0.6203806945939246,0
ENSDARG00000068716,0.09402975445992556,0.9582372352713997,0.34642666127164523,0.6205482458979155,0
ENSDARG00000022648,0.1093796380878711,0.9580544719665267,0.34651713648515636,0.6206324340489683,0
ENSDARG00000031776,0.12446910888670804,0.958007749668411,0.34654026845906416,0.6206476033049299,0
ENSDARG00000008218,-0.09278744336256395,-0.9578467456499712,0.34661998869071486,0.6207453928370225,-0
ENSDARG00000043122,-0.1195609095653789,-0.957733094306688,0.34667626993694134,0.6208228833991963,-0
ENSDARG00000004875,-0.0850710958660108,-0.9576696088223922,0.3467077112386122,0.6208610395668793,-0
ENSDARG00000033201,0.0487903773102758,0.9575781538861239,0.3467530078326887,0.6208888530762648,0
ENSDARG00000035882,-0.09731688451864118,-0.9573978871309748,0.34684230356534507,0.6209993612596769,-0
ENSDARG00000071879,0.21150435169192328,0.9570566754249159,0.3470113662332346,0.6211706849616156,0
ENSDARG00000054821,-0.08188335804867242,-0.9568237243884109,0.3471268200057773,0.6212782352975436,-0
ENSDARG00000041237,-0.17237807356739965,-0.9567878117676609,0.34714462109652344,0.6212883590460747,-0
ENSDARG00000076512,-1.1110040483023524,-0.9564567808501516,0.3473087346824809,0.6214191740693312,-0
ENSDARG00000018266,-0.2132145495581954,-0.9563219243338942,0.3473756067844016,0.6214862838641545,-0
ENSDARG00000003403,-0.05948663940154475,-0.9562110439322119,0.347430596188688,0.6215426321774962,-0
ENSDARG00000104641,0.05496536430876198,0.956188172426622,0.3474419396824454,0.6215445199713079,0
ENSDARG00000062129,0.1356419556984978,0.9560679257853236,0.34750158204564174,0.621566958710418,0
ENSDARG00000099266,0.10220573344962114,0.9556519997897536,0.3477079344818633,0.6217819809873677,0
ENSDARG00000071437,0.2936099325726875,0.955537502656698,0.347764754133856,0.6218198099446278,0
ENSDARG00000091977,-0.1729862223280476,-0.9552691507576755,0.34789794925347606,0.6219896567110947,-0
ENSDARG00000102117,-0.20929938998703923,-0.9552568946151594,0.3479040333463498,0.6219896813659624,-0
ENSDARG00000040300,-0.10040728282663558,-0.9552254618494282,0.34791963726649444,0.62199690593935,-0
ENSDARG00000008832,-0.06170213931098578,-0.955210583879058,0.3479270231839361,0.6220048561041084,-0
ENSDARG00000004262,0.11309747708335305,0.9550170038217771,0.34802313233597837,0.6221083608824044,0
ENSDARG00000094282,0.12884326322793282,0.9549632627636367,0.3480498170035623,0.6221350427768041,0
ENSDARG00000014366,-0.05747745499565937,-0.9549106929921272,0.348075921407918,0.6221433087345898,-0
ENSDARG00000056138,-0.052401098144397196,-0.9545681390380746,0.34824605452821455,0.6223256478489226,-0
ENSDARG00000062933,-0.04444901502212861,-0.9542553032247392,0.3484014765771799,0.6224955012806715,-0
ENSDARG00000008491,0.13409075491841937,0.9542241100103122,0.34841697643862524,0.622501237959101,0
ENSDARG00000058885,-0.2660806397483866,-0.95411029531766,0.3484735347139163,0.6225360686016663,-0
ENSDARG00000077560,-0.10594898733460756,-0.9540215750777857,0.348517627001496,0.622547854672337,-0
ENSDARG00000090108,-0.11922652437263448,-0.9538352981926569,0.3486102152869689,0.6226570271865896,-0
ENSDARG00000095273,0.05863336280382914,0.9537770102123311,0.34863919051763903,0.6226745604572742,0
ENSDARG00000054907,-0.07872983414905832,-0.9536933184457415,0.3486807969166874,0.6226781754212679,-0
ENSDARG00000023914,0.053883311357646235,0.9536825976374257,0.3486861268839513,0.6226781754212679,0
ENSDARG00000021107,0.05459550431346738,0.9536574969441071,0.3486986061823748,0.6226899526389454,0
ENSDARG00000058601,0.06906969689479059,0.9534791101746517,0.3487873032714812,0.6227957952010442,0
ENSDARG00000028389,0.26769809043573245,0.9533289613712692,0.3488619716714768,0.6228870818353752,0
ENSDARG00000061039,-0.10401650535048468,-0.9532112850028277,0.348920499155034,0.6229285194450181,-0
ENSDARG00000031712,-0.07842674038342778,-0.9532016830983712,0.3489252750460329,0.6229310442237233,-0
ENSDARG00000070724,0.12111886346635758,0.953129321705778,0.34896126828772245,0.6229750294424159,0
ENSDARG00000031336,0.23285223203501548,0.9531097132326196,0.3489710221568,0.6229774916841181,0
ENSDARG00000068247,0.07218620206461779,0.9528385411633593,0.3491059303959313,0.6230913774052663,0
ENSDARG00000036424,0.08137273347586893,0.9522790422331813,0.3493843919251076,0.62342540105553,0
ENSDARG00000009262,-0.1085698383145699,-0.9521228476290728,0.3494621562618675,0.6235010798908026,-0
ENSDARG00000104290,-0.1750840589652194,-0.9519943640907969,0.3495261328371452,0.6235668176670232,-0
ENSDARG00000037537,0.10123090783260302,0.9519896823052012,0.34952846421487005,0.6235668176670232,0
ENSDARG00000078284,-0.03842712402833204,-0.9517720113473027,0.3496368688187491,0.6236918687884576,-0
ENSDARG00000104434,-0.22315979382000217,-0.9516611949421829,0.349692066319778,0.623743017017261,-0
ENSDARG00000098855,-0.0852545252443333,-0.9513885861863858,0.34982787722954145,0.6238801032093454,-0
ENSDARG00000032155,0.08988822303984279,0.9510507359886673,0.3499962398111929,0.6240613951855206,0
ENSDARG00000003573,0.07125718598363218,0.9509214097411277,0.35006070197664185,0.6241320034233281,0
ENSDARG00000079624,0.06012176184769302,0.9508327223309319,0.3501049124697845,0.6241795614154851,0
ENSDARG00000100731,-0.06923898883126434,-0.9507905877931173,0.35012591776184687,0.6241959781224798,-0
ENSDARG00000088672,-0.15830321389008084,-0.950633189531182,0.3502043928402935,0.6242725880303899,-0
ENSDARG00000074691,-0.22744089245162175,-0.9506298049728911,0.35020608043101864,0.6242725880303899,-0
ENSDARG00000056438,-0.09910548942831943,-0.9505718992643636,0.3502349539160876,0.6243014451857495,-0
ENSDARG00000087857,0.07107424252905936,0.9500826263349718,0.3504789834201508,0.6245202987772946,0
ENSDARG00000000241,-0.07733607748917048,-0.9500242176725417,0.3505081229007949,0.6245564474874414,-0
ENSDARG00000071669,-0.11606460732319634,-0.949898872418458,0.35057066183564256,0.6246343799944994,-0
ENSDARG00000010266,-0.13259660410125207,-0.9496809269007244,0.35067941992828244,0.6247406999267795,-0
ENSDARG00000100599,0.37404844969633266,0.9491354859464626,0.3509517021902828,0.6250256539858067,0
ENSDARG00000008243,0.042162810483986846,0.9488261114043199,0.35110620379484003,0.6251693136687276,0
ENSDARG00000077264,0.052981411531399125,0.9487297039940058,0.3511543589454519,0.6251822145067478,0
ENSDARG00000052178,0.05767305233663578,0.9487222566818445,0.35115807903469953,0.6251829647135715,0
ENSDARG00000057995,0.06435740301849524,0.948540923258837,0.3512486670383973,0.6252794260982795,0
ENSDARG00000014101,0.1398556524900436,0.9485369194407627,0.3512506673860376,0.6252794260982795,0
ENSDARG00000099322,-0.07505205300887408,-0.9484560869566374,0.35129105373600755,0.6253039846669771,-0
ENSDARG00000071548,-0.06252287320737171,-0.9482614909383893,0.35138829252830306,0.6253771372435033,-0
ENSDARG00000090039,-0.0814685645263058,-0.9480484968017049,0.35149474542534953,0.6254674452316904,-0
ENSDARG00000104479,0.16351585825541454,0.9480157547286983,0.35151111158499937,0.6254691113759894,0
ENSDARG00000061687,0.08781909981375957,0.9480115626336644,0.35151320704493205,0.6254691113759894,0
ENSDARG00000103759,-0.12448295424983424,-0.9478933589851709,0.3515722957415096,0.6255205117937694,-0
ENSDARG00000057918,0.06330445882353608,0.9478021881636775,0.3516178755660625,0.6255619846571879,0
ENSDARG00000098681,0.08028493596103381,0.9476399588182367,0.35169899007413596,0.6256231757640527,0
ENSDARG00000057669,0.11400420738950645,0.9475294791026654,0.35175423698419106,0.6256653925797739,0
ENSDARG00000100265,-0.29628252503414343,-0.9474034248391371,0.35181727925240003,0.6256807080396811,-0
ENSDARG00000078805,-0.09578679703694482,-0.9473963153882615,0.35182083505665296,0.6256807080396811,-0
ENSDARG00000079802,-0.5701718876860369,-0.9473950629251563,0.35182146148074966,0.6256807080396811,-0
ENSDARG00000016470,0.2163446197482768,0.9473938160600552,0.35182208510572444,0.6256807080396811,0
ENSDARG00000062757,-0.2197378799753451,-0.947376307640223,0.35183084209573856,0.6256807080396811,-0
ENSDARG00000027428,-0.16871125872289827,-0.9473465043981797,0.3518457487844012,0.6256907886744502,-0
ENSDARG00000034957,0.1784769914033062,0.9471344748668222,0.35195181179564083,0.6258079787703739,0
ENSDARG00000075624,-0.06909106245664853,-0.9471327480079007,0.3519526757058081,0.6258079787703739,-0
ENSDARG00000092364,0.30510056355581766,0.9470790494991623,0.3519795406159717,0.6258136857263913,0
ENSDARG00000015176,0.1538278398552504,0.9470495025328667,0.35199432329840785,0.6258185518121208,0
ENSDARG00000068438,-0.08427860982338098,-0.9468735942072248,0.35208234082324075,0.6259281047400143,-0
ENSDARG00000102512,0.23110051219180083,0.9468155094938193,0.35211140733384483,0.6259325048404962,0
ENSDARG00000029114,0.04274833192474681,0.9466090044392748,0.35221475872633734,0.626036883217582,0
ENSDARG00000016160,0.15774015389196983,0.946529289820327,0.3522546596247772,0.626054927617182,0
ENSDARG00000025593,0.1471163104446207,0.9463799998546251,0.35232939437058297,0.6261411542519032,0
ENSDARG00000067601,-0.05046651328577578,-0.9463645860298002,0.3523371111544602,0.6261496104151761,-0
ENSDARG00000042213,-0.12641046723841454,-0.9461122359545145,0.35246346387131544,0.6262689827943271,-0
ENSDARG00000040072,0.14024165166174507,0.9460233614421087,0.35250797091481134,0.6263322895017825,0
ENSDARG00000098766,-0.03769365712939354,-0.9459001222908184,0.3525696934776982,0.6264104045129695,-0
ENSDARG00000079222,0.22534925371742442,0.9458615901604197,0.35258899322519055,0.62643764265169,0
ENSDARG00000062909,-0.06971836102605078,-0.9457268037806893,0.3526565097912463,0.6265015390926061,-0
ENSDARG00000017665,-0.07241060609112893,-0.9454561788463094,0.352792096061162,0.6265861024675956,-0
ENSDARG00000027740,0.047340882325967115,0.9453680432763589,0.35283626053489303,0.6266052236177629,0
ENSDARG00000075533,-0.15419338298343366,-0.9452014757990018,0.35291973709320335,0.6266937273068833,-0
ENSDARG00000059388,-0.049922748250536664,-0.9451940963759983,0.3529234356523828,0.6266937273068833,-0
ENSDARG00000103554,-0.08306583217818186,-0.9448906181741583,0.3530755610440762,0.6268303292561421,-0
ENSDARG00000034982,0.06881717933215814,0.9448728527644071,0.3530844677190972,0.6268356254325429,0
ENSDARG00000035961,-0.06298814595654267,-0.9444810208162769,0.35328095053575603,0.6269477905013378,-0
ENSDARG00000008480,0.13455667615299016,0.9442863923924275,0.35337857344503365,0.6270103548833736,0
ENSDARG00000003779,-0.048649939357996885,-0.9440561833263402,0.353494066362647,0.627105146445626,-0
ENSDARG00000102087,-0.2704961928683723,-0.9439244653727621,0.3535601588946109,0.6271645694022532,-0
ENSDARG00000068483,0.2526175013317098,0.9438751033157147,0.35358492957445664,0.6271874823776687,0
ENSDARG00000055837,0.062024272924491974,0.9438478146306988,0.3535986239759622,0.6272012602583708,0
